GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Maryland","MD",.21886978,.24734615,.27660123,.2959508,.28403133,.25915691,.24038304,.22647429,.21864457,.20844111,.19925289,.19512416
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Maine","ME",.18433735,.15606746,.18045755,.14604177,.11732835,.15574534,.20296694,.22630744,.2252581,.20209529,.17190669,.14594541
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Michigan","MI",.20684695,.21079572,.22124174,.23693562,.22326174,.20512715,.20273337,.20541196,.18498865,.15359277,.16263084,.16905569
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Minnesota","MN",.21909378,.26665139,.24111196,.20290358,.22748414,.22947055,.20687357,.20778967,.20058165,.17895456,.18041861,.18002325
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Missouri","MO",.19299299,.1770976,.16086094,.18784387,.1796972,.19035067,.18810616,.16850595,.16991326,.15965334,.14401554,.11449858
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Mississippi","MS",.09595355,.14676796,.16536583,.18012835,.20879252,.17351563,.14979485,.171505,.15396041,.11084255,.14351277,.142231
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Montana","MT",.11495116,.05969416,.07848259,.17716448,.13700758,.21882984,.23972999,.06968429,.04141135,.06749515,.10950238,.09788948
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"North Carolina","NC",.17546974,.17022458,.16657819,.19152285,.22240552,.23515131,.20996217,.17405635,.16892874,.16200823,.15826644,.1555869
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"North Dakota","ND",.03561767,-97,-97,.01948763,.09980414,.10484874,.15756772,.1975859,.08467866,.04964953,.02898551,.01000232
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Nebraska","NE",.14375868,.12984972,.12801439,.16238609,.1978296,.17699268,.14619729,.15449467,.14540151,.12917908,.14142995,.15357022
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"New Hampshire","NH",.15410179,.19839463,.160695,.15246934,.17331056,.16098605,.17434244,.18717004,.19286141,.16005501,.11206836,.12694323
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"New Jersey","NJ",.28963733,.30303434,.30986276,.30859897,.31483081,.3129501,.30503824,.29496822,.29214373,.28512505,.26028469,.24223694
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"New Mexico","NM",.20414904,.19861493,.16535841,.16244312,.22087246,.21952248,.18060261,.17595655,.1687322,.18957977,.20905048,.16508771
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Nevada","NV",.21629187,.22728676,.25688758,.26140115,.25917107,.2728267,.2478793,.20047082,.18392484,.17705387,.15970589,.1560214
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"New York","NY",.33215666,.33806455,.34350285,.34029841,.33645773,.34724453,.35276204,.34107676,.3357808,.3288368,.31403494,.30568197
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Ohio","OH",.21146123,.20600115,.18889169,.18644476,.19360693,.20480469,.20941436,.1796473,.17268775,.18076269,.18371066,.1685126
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Oklahoma","OK",.17630897,.18650098,.16185988,.18116383,.19533367,.16907233,.1678981,.15716197,.1356591,.12165496,.11267567,.1206319
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Oregon","OR",.2195496,.21222427,.22447018,.22835813,.22420289,.24943596,.24787307,.22776826,.20462717,.19945787,.21053913,.18610081
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Pennsylvania","PA",.22733733,.2382198,.20867634,.20296386,.22430962,.25948131,.25178093,.22595209,.22246191,.19813037,.20026183,.20847729
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Rhode island","RI",.32506093,.32570651,.29109886,.26600379,.31176782,.31663486,.28369582,.27361146,.30076998,.28472281,.2230206,.21876523
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"South Carolina","SC",.1522235,.1444889,.17141081,.18023288,.19606075,.20752117,.18884397,.16327417,.15155731,.1631511,.17463404,.17110792
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"South Dakota","SD",.08456348,.19012155,.18373749,.14565042,.12647937,.16207494,.20671676,.14654604,.07425901,.08634577,.12871845,.12520607
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Tennessee","TN",.17307103,.21087207,.2102458,.22663748,.23498867,.23825906,.2495006,.22873285,.23089734,.20754415,.1750015,.19844002
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Texas","TX",.23601578,.23732688,.2208005,.22053552,.228322,.23039806,.2213324,.19848557,.19526578,.19808416,.19415514,.18881263
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"United States","US",.26683226,.28052133,.28271684,.28160539,.27920151,.27465045,.26488942,.2475692,.23843572,.23196791,.22155882,.21395111
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Utah","UT",.19218007,.18220317,.16536787,.20143284,.22841556,.23952363,.24216075,.22197317,.17913394,.16964245,.16239674,.12001518
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Virginia","VA",.24449359,.25658378,.26494956,.26563972,.23930998,.23183066,.22494878,.20459187,.20260005,.19968326,.20579125,.19720453
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Vermont","VT",.06203499,.083327,.12635152,.24623691,.20792963,.08437017,.19261569,.19067974,.06827003,.07797854,.07106028,.11439343
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Washington","WA",.21529025,.23546618,.23059011,.21669447,.2266679,.22696142,.20738095,.18445389,.16841763,.17017905,.16447774,.1677191
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Wisconsin","WI",.18373407,.20780946,.20465252,.18338494,.20503148,.18261614,.16203286,.17263332,.15995187,.12282737,.10635544,.12131238
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"West Virginia","WV",.1706886,.1493485,.22387232,.16386113,.10844581,.10822239,.11704215,.12460769,.13060327,.15756461,.18131274,.14487544
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Wyoming","WY",.10611669,.08224116,.07600804,.23050724,.28776258,.18377377,.14278778,.14826626,.17891066,.10830463,.066,.15066177
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Alaska","AK",.25678173,.26552719,.32438555,.34361547,.28509676,.25873318,.21927285,.14796396,.25969493,.29664895,.2045521,.22274919
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Alabama","AL",.17800519,.19578533,.21616249,.22704269,.24917388,.29440752,.26030758,.20265496,.22753373,.24188809,.19747187,.17189424
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Arkansas","AR",.27875999,.27420977,.25786999,.21119389,.20361486,.22995326,.2489085,.21974771,.18869591,.22430725,.23299205,.17960182
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Arizona","AZ",.28507495,.28609791,.28545398,.28853434,.28313363,.27563888,.27210593,.25069425,.23060036,.24599817,.25177717,.23146121
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"California","CA",.29924455,.29586989,.29383346,.29390454,.29956484,.29688087,.29404953,.29352263,.28874621,.28018421,.27689618,.27237743
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Colorado","CO",.2955879,.29883403,.28538349,.27480277,.28393382,.29684871,.27326295,.24502993,.23467234,.23479642,.25747493,.26712564
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Connecticut","CT",.26952425,.2961207,.27662414,.26398268,.26945579,.27188241,.27957496,.29015934,.29112631,.26396805,.24800362,.23104738
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"District of Columbia","DC",.19741911,.27521747,.262402,.25531229,.31425348,.29035732,.24045999,.21739691,.21230265,.20276837,.17202294,.20327316
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Delaware","DE",.27227142,.24018383,.22120459,.27076033,.27297986,.25936881,.23811039,.20774715,.18512848,.23601928,.27226642,.24306986
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Florida","FL",.2935949,.30251548,.29722482,.28476104,.27786738,.27591783,.28185716,.2716029,.25937879,.26285559,.26205295,.26086774
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Georgia","GA",.27546456,.29368883,.30773592,.27470312,.25412735,.26808861,.27450401,.258757,.24665801,.25284454,.23921391,.21110386
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Hawaii","HI",.29297915,.28108564,.26426497,.24403472,.26022732,.26944047,.29108682,.29049537,.26879579,.26740596,.20265198,.20051698
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Iowa","IA",.27019697,.22301227,.18548566,.18999672,.23809977,.2422851,.20027937,.16218296,.14057569,.19012831,.21427789,.18537636
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Idaho","ID",.24473569,.24256919,.23232885,.22620407,.21697006,.24122618,.25486055,.22661947,.20539224,.17774776,.17580056,.18504801
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Illinois","IL",.29715547,.30042222,.28751355,.28864768,.30254415,.30146918,.29401198,.28354648,.26919109,.25596583,.26268035,.26278123
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Indiana","IN",.24808785,.25601965,.24396579,.25151682,.24946935,.22448879,.21329047,.22400041,.2082267,.18529148,.1816754,.17108324
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Kansas","KS",.25864598,.27485538,.24656777,.24185224,.23598805,.26315996,.25727689,.21970697,.19711821,.19988689,.21406932,.19105066
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Kentucky","KY",.20277184,.22651105,.21550065,.19541124,.23001505,.26343858,.25439528,.2221012,.20385663,.20541254,.2156087,.16870604
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Louisiana","LA",.17813791,.24631566,.2509031,.21072309,.19773184,.19174162,.21526815,.23650426,.20474201,.19013189,.2280311,.22293632
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Massachusetts","MA",.30833864,.29313648,.27469367,.26184779,.26114714,.27294105,.2709946,.26374599,.26071876,.2507759,.24850358,.25383288
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Maryland","MD",.30822644,.30966467,.29635847,.29682744,.30274859,.29039851,.29019281,.29789895,.28055188,.26712683,.26178536,.25187743
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Maine","ME",.22615166,.31225473,.31720918,.35414582,.30414155,.28854036,.33444422,.23648158,.17262964,.19626109,.21292837,.15052591
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Michigan","MI",.24251002,.26144791,.26273185,.24789457,.22831336,.22366902,.22310352,.20821837,.18478796,.17824897,.18767892,.18159677
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Minnesota","MN",.32088187,.30227277,.29655218,.27655411,.26903144,.26549059,.23243406,.23412633,.25128567,.25131819,.23184608,.21260972
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Missouri","MO",.24774513,.27088329,.29100513,.24340288,.2065286,.22445582,.23306945,.24220391,.21105328,.18056156,.18092191,.17380752
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Mississippi","MS",.30515164,.27095827,.19119795,.25985235,.2718969,.27000418,.23538119,.15829927,.21681248,.28962031,.30002093,.24991062
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Montana","MT",.22103682,.38026094,.34039411,.2348097,.24220206,.23104243,.20893604,.22875617,.1796512,.15551248,.17785169,.12158018
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"North Carolina","NC",.27692652,.27696869,.27787095,.263208,.25688404,.25642106,.2545715,.24851859,.24666806,.25561741,.22938889,.2199904
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"North Dakota","ND",.25413287,-97,-97,.0948106,.17150643,.16328222,.12252164,.11542418,.15871465,.15741822,.26753083,.47418383
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Nebraska","NE",.18088907,.24021377,.23249821,.21386395,.2501803,.25189751,.2202981,.2139414,.23860297,.25890365,.21912037,.18942824
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"New Hampshire","NH",.27460897,.28854984,.30676353,.32741481,.2724601,.22748598,.25963008,.33504218,.32699534,.24946862,.2204169,.21323076
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"New Jersey","NJ",.28972378,.28668657,.28510821,.28711051,.28780538,.28720093,.28832209,.27504197,.26542941,.27091634,.26418793,.25210136
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"New Mexico","NM",.20403877,.20870717,.24766219,.27404001,.23891224,.24665391,.26728648,.26521245,.26983759,.22164057,.19277595,.20684941
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Nevada","NV",.33316419,.32577467,.3091833,.32396987,.31612858,.27384844,.26779959,.26616871,.25978249,.25740418,.26087606,.24795584
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"New York","NY",.25899065,.26306933,.25008893,.24675973,.25122908,.24608386,.24919714,.25426024,.25029516,.24829102,.24279819,.23818322
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Ohio","OH",.21510118,.22242871,.24811392,.24980728,.25150424,.25007015,.22812001,.19827831,.19269204,.20129631,.190598,.17569412
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Oklahoma","OK",.25744617,.23695418,.25698325,.23125882,.23330669,.2517648,.24085781,.25639918,.25070623,.24960932,.28454143,.24976988
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Oregon","OR",.27515021,.29128519,.28814265,.30856428,.32748336,.30555457,.28215069,.26380199,.27127844,.28103226,.25315228,.22942986
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Pennsylvania","PA",.2439577,.26093343,.26878178,.2481541,.24412873,.24308777,.24421684,.24539892,.23737107,.22073424,.22695807,.21689004
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Rhode island","RI",.26330298,.27543709,.30936784,.35594267,.314024,.29286671,.27119619,.25164774,.27220476,.23363289,.21033193,.3013539
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"South Carolina","SC",.20870717,.23992643,.21059301,.2424534,.26416415,.2273408,.20601299,.22425446,.23706828,.23182106,.22717686,.22673313
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"South Dakota","SD",.16223815,.15527296,.12570877,.1652572,.12015025,.20089586,.22266524,.18560901,.23716158,.20724542,.12622608,.14239202
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Tennessee","TN",.24230047,.27068925,.27041563,.231143,.25676197,.27962494,.27989373,.27766907,.26662052,.27805284,.26213405,.24954852
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Texas","TX",.2801187,.27910808,.28316298,.27426228,.26631996,.26013264,.25771317,.24816708,.23813707,.23788592,.23487903,.23857647
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"United States","US",.28432071,.28555405,.28222284,.2776776,.27781528,.27514809,.27270928,.2662763,.25774428,.2542178,.24998114,.24390705
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Utah","UT",.32668659,.30079669,.33220157,.33703041,.32935208,.32198036,.30646682,.27558169,.25905406,.25801462,.22535636,.23776685
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Virginia","VA",.29510838,.30400959,.29968908,.29665843,.29049397,.27828267,.28730977,.28758779,.2545318,.24147291,.24091913,.24648935
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Vermont","VT",.23456666,.33414504,.36352777,.2577326,.1777792,.22841226,.25504926,.35115626,.33956861,.33955985,.34234533,.1699865
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Washington","WA",.29940876,.28677648,.27956861,.28716019,.28944227,.2909883,.29082584,.27576131,.26583797,.25649497,.25573185,.24588639
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Wisconsin","WI",.28818855,.23989899,.22687446,.24501002,.2713981,.26308835,.24890999,.26178113,.27892157,.27210814,.23776539,.20203093
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"West Virginia","WV",.16416819,.20781797,.19182894,.17576276,.15314713,.13022113,.16085121,.16467242,.20657322,.17611118,.081287,.09854162
"Housing_Transportation","hcbsome",197,"Housing cost burdened, not severely","Somewhat burdened by housing and utility costs",1,"Wyoming","WY",.17750749,.19249672,.28583923,.23710145,.29083028,.26439422,.27543426,.2987783,.29211214,.31773823,.1994091,.18467818
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Alaska","AK",.56409645,.56073451,.58392888,.47358909,.47997215,.53716737,.59396005,.69214725,.62156153,.61201179,.62560278,.60655183
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Alabama","AL",.67421597,.6922015,.62451017,.59858495,.60206676,.53222024,.56071633,.62123311,.607822,.57589531,.65137684,.70738119
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Arkansas","AR",.62270892,.57767701,.57684404,.59070098,.58602667,.58802438,.60061532,.66488594,.69931632,.64680207,.65991873,.73304695
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Arizona","AZ",.48472658,.44564065,.42759803,.4278051,.43615127,.45572153,.47254437,.51210034,.54179287,.54739064,.55761689,.58105141
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"California","CA",.39327389,.37650225,.37333512,.37924448,.38393155,.39321586,.4027555,.4171755,.43412325,.44848737,.46291772,.47719458
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Colorado","CO",.42996567,.41366577,.44018796,.46587408,.47286075,.46006078,.49447161,.53073907,.53058946,.55371511,.54519802,.53643167
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Connecticut","CT",.48706108,.45590413,.46063566,.44420472,.43311647,.44157988,.45912543,.47311285,.48134372,.49436787,.49870592,.51378292
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"District of Columbia","DC",.60645497,.52111262,.50193202,.49477881,.4613719,.53207982,.60873002,.57310212,.56007248,.59424812,.61246288,.56560946
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Delaware","DE",.53325635,.54943728,.57627636,.50076914,.45351547,.47770068,.53068197,.51983726,.56688279,.55283028,.53890949,.57663327
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Florida","FL",.4136779,.36766645,.34394291,.35996377,.37822846,.40015873,.40911597,.44470325,.47688892,.48121348,.49388102,.50134701
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Georgia","GA",.51899236,.4786149,.45528197,.45125353,.45427614,.45996204,.47577775,.5122028,.52907538,.54146963,.56790936,.59091616
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Hawaii","HI",.53173721,.51534855,.5023101,.52543467,.51329201,.49811232,.50452089,.52437323,.53307348,.5360921,.57942778,.582488
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Iowa","IA",.58264029,.64541954,.61800921,.62950021,.61632532,.56756759,.64090025,.69825029,.70898765,.67067266,.63214236,.69322246
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Idaho","ID",.61957026,.5971241,.60145253,.60268992,.60504091,.59644389,.61665297,.63591439,.65762639,.70709175,.72845435,.73778433
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Illinois","IL",.39442873,.38254741,.3900148,.38696602,.38595206,.40147674,.42766726,.46886554,.49037185,.50215733,.52789706,.54202354
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Indiana","IN",.55836433,.55884004,.56752747,.52220005,.52882463,.58163869,.60267657,.60663283,.62860167,.64414555,.65794009,.678213
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Kansas","KS",.63851452,.58153445,.58629411,.60525942,.59480888,.55936748,.56573391,.60081077,.5845769,.61570972,.66453212,.67948413
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Kentucky","KY",.65728229,.62126535,.63596416,.59728932,.52988958,.56207371,.60148871,.6134634,.60792285,.60211676,.59201437,.62593323
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Louisiana","LA",.60500133,.57332325,.55785966,.63762313,.66063774,.62309891,.61445206,.58887309,.59432161,.59679449,.57550442,.59454834
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Massachusetts","MA",.44002393,.43170628,.44834033,.47196096,.49009708,.4917098,.49566332,.51055872,.52352154,.527704,.54100621,.5529452
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Maryland","MD",.47290376,.4429892,.42704031,.40722179,.41322011,.45044458,.46942413,.47562677,.50080353,.52443206,.53896177,.55299842
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Maine","ME",.58951098,.53167778,.50233328,.49981239,.57853013,.55571431,.46258885,.537211,.60211223,.60164362,.61516494,.70352864
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Michigan","MI",.55064303,.52775639,.51602638,.5151698,.5484249,.57120383,.57416308,.58636969,.63022339,.66815823,.64969021,.64934754
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Minnesota","MN",.46002436,.43107584,.46233585,.52054232,.50348443,.50503886,.56069237,.55808401,.54813266,.56972724,.5877353,.60736704
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Missouri","MO",.55926192,.55201912,.54813391,.56875324,.61377418,.58519351,.5788244,.58929014,.61903346,.65978509,.67506254,.71169394
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Mississippi","MS",.59889477,.58227378,.64343625,.56001931,.51931059,.55648017,.614824,.67019576,.6292271,.59953713,.55646628,.60785836
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Montana","MT",.66401201,.56004488,.58112329,.58802581,.62079036,.55012774,.55133396,.70155954,.77893746,.77699238,.71264595,.78053033
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"North Carolina","NC",.54760373,.55280674,.55555087,.54526913,.52071041,.50842762,.53546631,.57742506,.58440322,.58237439,.61234468,.62442273
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"North Dakota","ND",.71024948,-97,-97,.88570178,.72868943,.73186904,.71991062,.6869899,.7566067,.79293227,.70348364,.51581383
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Nebraska","NE",.67535228,.62993652,.63948739,.62374997,.55199009,.57110983,.63350463,.63156396,.61599553,.61191726,.63944966,.65700155
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"New Hampshire","NH",.57128924,.5130555,.53254145,.52011585,.55422932,.61152798,.56602746,.47778776,.48014325,.59047633,.66751474,.65982604
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"New Jersey","NJ",.42063889,.4102791,.40502903,.4042905,.39736381,.39984894,.40663967,.42998978,.44242686,.44395861,.47552738,.50566173
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"New Mexico","NM",.59181219,.59267789,.58697939,.56351686,.54021531,.53382361,.55211091,.55883098,.56143022,.58877963,.59817356,.62806284
"Housing_Transportation","nothcb",195,"Not housing cost burdened","Not burdened by housing and utility costs",1,"Nevada","NV",.45054394,.44693857,.43392909,.41462898,.42470035,.45332485,.48432115,.53336048,.55629265,.56554192,.57941806,.59602273
