GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Maine","ME",.18483345,.13078514,.13715,.2036956,.2240044,.14447205,.10216179,.12453907,.1583007,.11960102
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Maryland","MD",.15615462,.15181132,.14086613,.12942909,.13638699,.14123809,.12632759,.11187948,.11301661,.11448508
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Massachusetts","MA",.14023091,.12305269,.12590308,.12138903,.11275185,.10144405,.10683638,.11243322,.1058253,.09473295
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Michigan","MI",.15713742,.13540728,.13091065,.13688079,.13927352,.11954506,.10763793,.11215655,.12639761,.10746994
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Minnesota","MN",.15119231,.1519067,.14800164,.13734064,.13485557,.11425096,.10711011,.09955881,.09837109,.11939771
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Mississippi","MS",.137182,.15428495,.14484617,.14110121,.17416255,.17760979,.12495082,.1005595,.10309913,.11967087
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Missouri","MO",.18855315,.15888359,.17167315,.15907298,.14145312,.13608864,.13607806,.12913966,.09093432,.0777806
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Montana","MT",.08309542,.04889169,.02640695,.02314712,.05691562,.09340145,.09816779,.09532142,.08666083,.06259263
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Nebraska","NE",.15182576,.15002026,.15255453,.1433496,.12807678,.1125563,.13192669,.12942494,.11883298,.10304867
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Nevada","NV",.13273647,.13972025,.14582361,.1302245,.10946538,.09991862,.09184077,.08295205,.07283686,.06614217
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"New Hampshire","NH",.1272261,.09673991,.06620202,.07520653,.08084324,.0671865,.11703716,.10280263,.0767232,.119367
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"New Jersey","NJ",.12599345,.12151004,.11945453,.12520112,.12091126,.11150025,.10573094,.10777125,.09848876,.09630942
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"New Mexico","NM",.1703351,.14878903,.13515089,.14713629,.13539164,.12917355,.13070017,.11939368,.10767699,.08313734
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"New York","NY",.11329825,.10821586,.10600569,.10393014,.10439903,.10396101,.10155509,.101457,.09778711,.09344036
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"North Carolina","NC",.19741531,.18229498,.1644799,.14905435,.14838222,.13251139,.12157525,.11764937,.10231165,.08997074
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"North Dakota","ND",.11256387,-97,-97,.18838041,.14331943,.28081226,.38529742,.21233112,.18395887,.12963118
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Ohio","OH",.16077511,.15274444,.16002335,.14582597,.14759919,.14395644,.126159,.11135948,.11006676,.13111693
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Oklahoma","OK",.14960086,.14200237,.12707606,.10830718,.13617678,.14194737,.12798364,.1116825,.10661637,.10750556
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Oregon","OR",.17583497,.14148773,.13260284,.12911692,.12934114,.12347684,.10371135,.09680405,.09209114,.07337431
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Pennsylvania","PA",.15242578,.13711746,.13192235,.12930059,.13190916,.12017503,.11976558,.12763639,.11284448,.098772
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Rhode island","RI",.1044277,.1144532,.10445482,.09478908,.08960131,.10646094,.12291633,.11071557,.088583,.09421632
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"South Carolina","SC",.18693924,.16382292,.16286592,.15234789,.14530243,.14390694,.12931785,.11118703,.09573363,.09937269
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"South Dakota","SD",.38007873,.16089369,.13747135,.08683006,.15539776,.23446682,.20206513,.21868072,.15960419,.13918829
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Tennessee","TN",.19667,.1584276,.14293472,.14558324,.14902043,.15511529,.14554673,.11991987,.12010643,.12118641
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Texas","TX",.15144691,.14062482,.13024868,.12323128,.12104388,.11738961,.10797285,.10186837,.09960482,.09845308
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"United States","US",.13967167,.13101511,.12430394,.11837915,.11662802,.11172466,.10362004,.09868576,.0956896,.09258141
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Utah","UT",.13953388,.14438131,.14116697,.12904128,.12790368,.11550803,.10209981,.10679939,.09714072,.07348999
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Vermont","VT",.0917957,.06407427,.06072417,.1220705,.15119837,.10250697,.09581178,.13244569,.12069733,.10895259
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Virginia","VA",.156406,.15682451,.1294765,.11616948,.11907176,.11495973,.11302532,.10574475,.11755465,.11962184
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Washington","WA",.17320649,.16155683,.15288189,.13553092,.12573899,.12272231,.11229659,.09914634,.09540381,.09348692
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"West Virginia","WV",.06965265,.12500827,.18800838,.16997632,.12822397,.10422262,.10331094,.19885249,.25766635,.17411052
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Wisconsin","WI",.15431423,.1357917,.11657417,.11604962,.11626113,.10512947,.09853628,.11007328,.10344043,.09369773
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Wyoming","WY",.15353428,.13589449,.06796116,.10137681,.16972324,.24543598,.19549035,.09328961,.0974166,.11787218
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alabama","AL",.07589061,.0628177,.0458608,.05756259,.07425871,.0718031,.0634478,.0543186,.04976186,.07448892
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alaska","AK",.08399303,.08689225,.05552927,.00922777,.01779453,.03100277,.01420441,.03451779,.05920372,.08939999
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arizona","AZ",.02586502,.01810223,.02184913,.0308653,.03105383,.02743591,.02517994,.03087551,.03410128,.03638823
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arkansas","AR",.02059168,.02475084,.02750518,.03080785,.01908582,.02141161,.0167408,.01294833,.01861085,.02109546
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"California","CA",.01511521,.01606755,.01672707,.01686071,.01637828,.01757134,.01911245,.01920052,.01857943,.01938384
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Colorado","CO",.03321001,.03963529,.04451059,.0476234,.05025846,.05209082,.06132,.07055639,.07328403,.07006595
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Connecticut","CT",.17390716,.18561058,.18376112,.18348558,.17924625,.1672284,.17310925,.18421052,.18047275,.17763293
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Delaware","DE",.24942276,.22027473,.20207413,.19021167,.17402177,.21360877,.20143865,.14862989,.16713271,.20142473
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"District of Columbia","DC",.23098724,.23055974,.28788725,.25057358,.17229465,.18257387,.22812818,.25152662,.23130015,.22874868
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Florida","FL",.21482117,.21104896,.20634459,.20100933,.20323181,.20473787,.20807995,.20849156,.2040682,.20815969
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Georgia","GA",.16898569,.15872531,.14878413,.1555928,.16624215,.16323508,.16982718,.17244004,.16345499,.16634738
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Hawaii","HI",.01204312,.01398777,.02517366,.02707269,.01237355,.01501271,.0086025,.00552049,.00701123,.01887142
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Idaho","ID",.02984818,.03741951,.03202996,.03654768,.02941407,.01107115,.00505747,.01523507,.02066185,.02306272
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Illinois","IL",.03228769,.03670099,.0327555,.03404545,.03443725,.03538673,.03971625,.0441458,.04210935,.04631771
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Indiana","IN",.07616627,.06635877,.05973585,.05046359,.07153274,.07212192,.06331319,.07557719,.0767285,.07068843
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Iowa","IA",.06500828,.07639632,.07890162,.07038391,.07150438,.082791,.09344173,.11217731,.09731676,.09000304
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kansas","KS",.03990556,.04871016,.05069279,.04210604,.0472202,.053709,.05290053,.06602812,.09384637,.08310483
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kentucky","KY",.08016244,.06980144,.05960866,.05338144,.06995985,.1354609,.17824648,.14795257,.14220639,.1495018
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Louisiana","LA",.06115374,.04037156,.06119815,.06561401,.05926515,.06475061,.062886,.07757435,.08556791,.06743578
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maine","ME",.13858965,.12979661,.1315445,.25612807,.38173804,.36487576,.24463975,.17707856,.25308532,.2652677
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maryland","MD",.26076511,.25452223,.25038961,.24688928,.25225517,.25865093,.25218311,.2499595,.25799844,.25342482
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Massachusetts","MA",.17741364,.17450623,.16693787,.15410173,.15786675,.16742203,.16706978,.16300851,.16798964,.17225447
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Michigan","MI",.07963542,.0707937,.05230436,.05057567,.04802374,.04992812,.06100084,.06447848,.06209862,.06306069
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Minnesota","MN",.18504758,.19924802,.20136267,.18497315,.20124689,.24044502,.23110576,.22613135,.24638163,.26462147
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Mississippi","MS",.10257455,.06975877,.08718969,.06188014,.01864538,.01652892,.04884492,.07282934,.04396022,.04590726
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Missouri","MO",.10540821,.09745243,.09428466,.08595453,.0861479,.08634555,.07902489,.10797901,.14711276,.15017129
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Montana","MT",.0081142,.00757576,0,0,0,.06897626,.07116683,0,.00713757,.01487858
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nebraska","NE",.0873586,.05155017,.07006916,.10973071,.1282804,.0827354,.09318902,.11614577,.07473344,.09649464
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nevada","NV",.02338437,.02754069,.02541719,.03129976,.02894799,.01856128,.01864147,.02218392,.02695675,.04025975
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Hampshire","NH",.10566051,.12463471,.11328163,.12037335,.13943981,.14001276,.10974037,.07564209,.09772113,.13335238
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Jersey","NJ",.13963607,.13396488,.12580083,.12332031,.11491631,.11964677,.1266669,.12225167,.11921849,.12360997
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Mexico","NM",.00640575,.00947633,.00765191,.01353974,.01701609,.00897278,.00946418,.00777706,.00990652,.02432504
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New York","NY",.19771938,.19348606,.19714466,.19365601,.18666592,.18454294,.18746352,.18580587,.18475798,.17949796
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Carolina","NC",.07804134,.07754516,.07541344,.07886051,.08768291,.08242793,.07301196,.0787702,.08719012,.08843384
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Dakota","ND",.11722273,-97,-97,.04904751,.08158052,.1538334,.27701759,.22515602,.22843188,.22746997
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Ohio","OH",.16207002,.1487087,.16152464,.15235813,.15501145,.16648325,.18679857,.21683688,.20251237,.19039623
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oklahoma","OK",.04702881,.05094176,.0384686,.04200319,.05025853,.05377869,.04177215,.03479481,.03203956,.02544792
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oregon","OR",.03412441,.02449305,.0150543,.02238027,.03080903,.04206261,.03867791,.02895527,.03206557,.03452986
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Pennsylvania","PA",.15856636,.16335887,.16151667,.15408367,.15603639,.16176885,.15705727,.172442,.18595748,.18491472
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Rhode island","RI",.10427216,.10721264,.09913449,.09934022,.11949091,.10006799,.10364924,.11696663,.1054352,.09276003
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Carolina","SC",.10156924,.09370805,.07703077,.07476084,.08007722,.06516403,.05195231,.05922959,.07441869,.08133356
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Dakota","SD",.25601012,.15991007,.02044879,.15324536,.23973449,.2949138,.38450137,.38565695,.29282147,.18362582
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Tennessee","TN",.10276938,.09671298,.10105173,.09603379,.0915071,.11196052,.10636761,.08944412,.09744012,.10709434
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Texas","TX",.02960847,.0306312,.03232811,.03447304,.03410922,.03259226,.03363088,.03555124,.03880506,.04629461
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"United States","US",.08214003,.08123035,.08048838,.08027387,.08077598,.08264106,.08502249,.08678176,.08822057,.09115237
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Utah","UT",.02669396,.03166445,.03522443,.02762373,.01971751,.02798819,.03412437,.0421016,.03506378,.02840756
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Vermont","VT",.01488035,0,.01709832,.02915211,.07260326,.07533272,.05272482,.13679047,.21390851,.17008558
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Virginia","VA",.12097698,.12661204,.13207081,.11803892,.10738487,.12345278,.14036484,.13248567,.13706736,.14386897
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Washington","WA",.05922371,.05505184,.05106955,.05959462,.05787783,.05760486,.06069418,.06285669,.06312197,.05829224
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"West Virginia","WV",.11218769,.13287915,.08892038,.04859285,.12007216,.12839267,.10848244,.10857199,.15021767,.11528063
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wisconsin","WI",.03555982,.03937234,.02914247,.03104565,.04210392,.06560548,.05877063,.03091146,.03312398,.05285588
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wyoming","WY",.04459722,0,.02422811,.045,.02294098,.02368186,.02001295,.05232663,.06667279,.04037505
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Alabama","AL",.13233128,.08850795,.09160753,.1144654,.10305045,.10748242,.13592894,.1429579,.14836936,.18603395
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Alaska","AK",.10924636,.10017323,.08192435,.12055557,.09478411,.04772424,.07116923,.05133552,.02593071,.01615405
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Arizona","AZ",.04117896,.03582341,.02940852,.03136532,.03893856,.03471633,.03095105,.03195569,.0334956,.03705955
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Arkansas","AR",.13713685,.11444705,.12032818,.14546311,.11780945,.10684156,.13482687,.14153683,.12998374,.14869155
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"California","CA",.08866655,.08820964,.08816234,.08620317,.08365131,.08423889,.08770824,.08775996,.08426309,.08614618
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Colorado","CO",.03983171,.04539914,.05369744,.05158959,.04718694,.04193306,.0374364,.0418284,.0422637,.05754467
