GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Education","col","With parents who have at least four year college degree",0,"Omaha-Council Bluffs, NE-IA",36540,.2704065,.2680826,.2725524,.2491623,.2182982,.1911598,.2132023,.2583675,.26605517
"Education","col","With parents who have at least four year college degree",0,"Orlando-Kissimmee-Sanford, FL",36740,.3590485,.3857876,.3736182,.3454991,.3572176,.3728807,.3262971,.3152989,.3530142
"Education","col","With parents who have at least four year college degree",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.23856,.256343,.2499786,.267496,.2707433,.2475032,.2568119,.2698365,.26194155
"Education","col","With parents who have at least four year college degree",0,"Palm Bay-Melbourne-Titusville, FL",37340,.4539557,.4695746,.4535424,.4226448,.3736598,.4004961,.4853322,.5127934,.46071655
"Education","col","With parents who have at least four year college degree",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.4707478,.483348,.4928503,.4885583,.4758036,.484729,.4846717,.4905722,.49716192
"Education","col","With parents who have at least four year college degree",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.1681959,.1686138,.1658209,.1825005,.2009545,.2075669,.2242609,.2335508,.23826513
"Education","col","With parents who have at least four year college degree",0,"Pittsburgh, PA",38300,.6706021,.6696991,.7348435,.7583259,.776621,.7653683,.6800215,.6840024,.72097588
"Education","col","With parents who have at least four year college degree",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.305437,.3062506,.3137119,.3003649,.2880781,.2980278,.3132153,.3434944,.34254175
"Education","col","With parents who have at least four year college degree",0,"Providence-Warwick, RI-MA",39300,.2758146,.2923089,.3021866,.2594438,.2575445,.2674175,.2934504,.3242784,.34253764
"Education","col","With parents who have at least four year college degree",0,"Provo-Orem, UT",39340,.362636,.4204181,.4209979,.3483346,.359946,.3306177,.3353948,.4636433,.4237113
"Education","col","With parents who have at least four year college degree",0,"Raleigh, NC",39580,.4691387,.4336345,.391738,.369464,.3856504,.3840855,.3705951,.3953794,.3994143
"Education","col","With parents who have at least four year college degree",0,"Richmond, VA",40060,.4430792,.4760459,.4796596,.4585843,.4443093,.4493347,.4322988,.4183175,.44075799
"Education","col","With parents who have at least four year college degree",0,"Riverside-San Bernardino-Ontario, CA",40140,.1603619,.1633177,.162791,.1680029,.1736504,.1890059,.1940563,.1900324,.20013855
"Education","col","With parents who have at least four year college degree",0,"Rochester, NY",40380,.4145909,.4762976,.4876426,.5003594,.449854,.4097271,.4825895,.5175972,.53367192
"Education","col","With parents who have at least four year college degree",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.2756204,.2922468,.2862292,.3112802,.3074015,.3131711,.3377318,.342305,.34670708
"Education","col","With parents who have at least four year college degree",0,"Salt Lake City, UT",41620,.3225843,.2916726,.2821658,.2909039,.2482266,.2320143,.2610076,.2733583,.2350395
"Education","col","With parents who have at least four year college degree",0,"San Antonio-New Braunfels, TX",41700,.208285,.2359299,.2208399,.2209793,.2420269,.2497192,.2545685,.2656234,.28958482
"Education","col","With parents who have at least four year college degree",0,"San Diego-Carlsbad, CA",41740,.2811651,.2928156,.2906266,.3037982,.3193932,.3131233,.3144554,.3257602,.35631928
"Education","col","With parents who have at least four year college degree",0,"San Francisco-Oakland-Hayward, CA",41860,.4328957,.444596,.4441986,.4393057,.4342738,.4439847,.448592,.4631036,.48425299
"Education","col","With parents who have at least four year college degree",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.4821188,.497134,.513751,.5187952,.5229153,.5339084,.5369269,.5262598,.54836923
"Education","col","With parents who have at least four year college degree",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.5784521,.3477692,.295002,.3169203,.3229139,.2573081,.1754836,.171079,.24572967
"Education","col","With parents who have at least four year college degree",0,"Seattle-Tacoma-Bellevue, WA",42660,.4058944,.4129238,.41123,.4244056,.4264179,.4160857,.4188141,.4468886,.46071655
"Education","col","With parents who have at least four year college degree",0,"Spokane-Spokane Valley, WA",44060,.2314941,.3345951,.3413127,.2953212,.3279573,.3710058,.3769274,.3023207,.26806134
"Education","col","With parents who have at least four year college degree",0,"Springfield, MA",44140,.3632245,.3376386,.3317934,.3151363,.3368715,.389389,.3493931,.2764371,.35738799
"Education","col","With parents who have at least four year college degree",0,"St. Louis, MO-IL",41180,.4936634,.5159671,.4987478,.5035166,.5010379,.4594957,.5054552,.5543566,.55585122
"Education","col","With parents who have at least four year college degree",0,"Stockton-Lodi, CA",44700,.1488203,.1614025,.15154,.1498371,.1847598,.2045879,.1987772,.178638,.18580376
"Education","col","With parents who have at least four year college degree",0,"Syracuse, NY",45060,.4512863,.3709313,.3154193,.3642073,.4506221,.5184868,.5004895,.4322625,.44045776
"Education","col","With parents who have at least four year college degree",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.3291708,.3524367,.3632417,.371718,.4024865,.3938299,.3684241,.3707117,.38745406
"Education","col","With parents who have at least four year college degree",0,"Toledo, OH",45780,.5254108,.5005461,.5822637,.5375415,.4680702,.4392277,.3870998,.5733785,.56991005
"Education","col","With parents who have at least four year college degree",0,"Tucson, AZ",46060,.2204684,.2412866,.2434755,.1977141,.189509,.2105757,.2317958,.2395159,.26171491
"Education","col","With parents who have at least four year college degree",0,"Tulsa, OK",46140,.2932232,.2980255,.2765797,.2405958,.2225808,.2645959,.2561564,.209639,.18215586
"Education","col","With parents who have at least four year college degree",0,"Urban Honolulu, HI",46520,.3876678,.3973086,.3619983,.350933,.3789592,.3802219,.38881,.4241528,.4226056
"Education","col","With parents who have at least four year college degree",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.4244989,.4368207,.4530799,.4234904,.4637291,.5504932,.5205802,.4599404,.45270193
"Education","col","With parents who have at least four year college degree",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.5125533,.5099603,.5013038,.4956661,.4807857,.4792877,.5006452,.5033642,.49881148
"Education","col","With parents who have at least four year college degree",0,"Wichita, KS",48620,.2320014,.2491904,.264331,.2973841,.3064114,.2556877,.2192855,.2139272,.27608365
"Education","col","With parents who have at least four year college degree",0,"Winston-Salem, NC",49180,.2264177,.1580176,.1453068,.1889956,.2229259,.2017136,.1537737,.15531,.18587777
"Education","col","With parents who have at least four year college degree",0,"Worcester, MA-CT",49340,.4818088,.4686497,.5192688,.5020614,.5223595,.548233,.5290467,.4930246,.50712067
"Education","col","With parents who have at least four year college degree",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Education","lTHS","With parents who have less than a high school degree",0,"Akron, OH",10420,.0130007,0,.018797,.0474634,.1362636,.1798661,.2005897,.1989682,.08080808
"Education","lTHS","With parents who have less than a high school degree",0,"Albany-Schenectady-Troy, NY",10580,.0434725,.0492652,.0662426,.0424836,.0609532,.0726185,.0714959,.0774575,.0907174
"Education","lTHS","With parents who have less than a high school degree",0,"Albuquerque, NM",10740,.3440119,.3649023,.3683702,.4036427,.3578121,.3255302,.3131952,.2833824,.30942282
"Education","lTHS","With parents who have less than a high school degree",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.1204111,.074382,.0746817,.0546098,.0704258,.1493026,.1504281,.0909256,.0790122
"Education","lTHS","With parents who have less than a high school degree",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.2018993,.206731,.2089068,.2107565,.2113528,.2286545,.223137,.2135906,.23671515
"Education","lTHS","With parents who have less than a high school degree",0,"Augusta-Richmond County, GA-SC",12260,.1161316,.1810555,.2131342,.1659908,.1420068,.1902595,.2168382,.225724,.17203082
"Education","lTHS","With parents who have less than a high school degree",0,"Austin-Round Rock, TX",12420,.3735293,.3468969,.3453487,.3320757,.354258,.3437052,.3232357,.2910357,.27483895
"Education","lTHS","With parents who have less than a high school degree",0,"Bakersfield, CA",12540,.4799347,.4696027,.4658135,.4730738,.4703875,.4105807,.3991736,.3993105,.38898191
"Education","lTHS","With parents who have less than a high school degree",0,"Baltimore-Columbia-Towson, MD",12580,.0550228,.0659141,.0859137,.129656,.1309124,.1192878,.1372793,.1306873,.10735653
"Education","lTHS","With parents who have less than a high school degree",0,"Baton Rouge, LA",12940,.1341679,.0599493,.0568051,.0730629,.1555397,.1745342,.1545189,.1296958,.13850416
"Education","lTHS","With parents who have less than a high school degree",0,"Birmingham-Hoover, AL",13820,.2901,.3276142,.2796842,.191742,.2307315,.2647165,.2273252,.2441606,.29422131
"Education","lTHS","With parents who have less than a high school degree",0,"Boise City, ID",14260,.3120125,.2779634,.2862345,.3075396,.319336,.3362819,.3104366,.2617041,.3191179
"Education","lTHS","With parents who have less than a high school degree",0,"Boston-Cambridge-Newton, MA-NH",14460,.1362147,.1226259,.1191552,.131391,.1243596,.1156989,.1120847,.0984488,.11247297
"Education","lTHS","With parents who have less than a high school degree",0,"Bridgeport-Stamford-Norwalk, CT",14860,.0961521,.0994825,.0863378,.1155978,.1293958,.136182,.1198903,.1092118,.12391379
"Education","lTHS","With parents who have less than a high school degree",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.0939215,.0969098,.1269139,.1385276,.2682822,.2572834,.1522185,.2154415,.22655635
"Education","lTHS","With parents who have less than a high school degree",0,"Cape Coral-Fort Myers, FL",15980,.2277074,.2282612,.2138899,.1845844,.2169762,.2515041,.246119,.2363601,.2786769
"Education","lTHS","With parents who have less than a high school degree",0,"Charleston-North Charleston, SC",16700,.1994831,.1666732,.131395,.2221635,.2522953,.2246334,.2367104,.3134731,.31338152
"Education","lTHS","With parents who have less than a high school degree",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.290094,.2798707,.2714334,.2442032,.255991,.2670875,.2474176,.2619523,.27935839
"Education","lTHS","With parents who have less than a high school degree",0,"Chattanooga, TN-GA",16860,.1459821,.2667501,.2696108,.2573642,.2864688,.3101181,.3043149,.3543925,.3402476
"Education","lTHS","With parents who have less than a high school degree",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.247217,.2473978,.2418455,.2510174,.2402913,.2261733,.2355126,.2314502,.21316262
"Education","lTHS","With parents who have less than a high school degree",0,"Cincinnati, OH-KY-IN",17140,.1417797,.1483502,.1210268,.1966619,.1691321,.118384,.1220544,.1577534,.19112453
"Education","lTHS","With parents who have less than a high school degree",0,"Cleveland-Elyria, OH",17460,.1023946,.0915053,.0839927,.0636946,.0811044,.098389,.0900947,.0719491,.07914314
"Education","lTHS","With parents who have less than a high school degree",0,"Colorado Springs, CO",17820,.1338236,.1856288,.2008882,.1785907,.1628233,.1864221,.2079478,.2089886,.23036481
"Education","lTHS","With parents who have less than a high school degree",0,"Columbia, SC",17900,.2416686,.1799834,.1849671,.1800908,.2393841,.2709651,.1904734,.2116271,.2337517
"Education","lTHS","With parents who have less than a high school degree",0,"Columbus, OH",18140,.1372559,.1016174,.0901965,.1339609,.1603035,.150407,.1726363,.1871854,.17601384
"Education","lTHS","With parents who have less than a high school degree",0,"Dallas-Fort Worth-Arlington, TX",19100,.4081278,.3807643,.3800876,.3903178,.3705052,.3606,.3586462,.3488211,.33966243
"Education","lTHS","With parents who have less than a high school degree",0,"Dayton, OH",19380,.0972127,.0455415,0,.00673,.0675623,.103814,.1006051,.1496975,.12339406
"Education","lTHS","With parents who have less than a high school degree",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.1630355,.1585501,.129883,.1642431,.234686,.3029322,.2903529,.2331848,.18565235
"Education","lTHS","With parents who have less than a high school degree",0,"Denver-Aurora-Lakewood, CO",19740,.3446729,.3039886,.3512037,.3729574,.3171664,.2809469,.2976484,.2945932,.27957425
"Education","lTHS","With parents who have less than a high school degree",0,"Des Moines-West Des Moines, IA",19780,.3927971,.3496854,.283169,.2795244,.3629178,.3755738,.2997783,.2922749,.21088418
"Education","lTHS","With parents who have less than a high school degree",0,"Detroit-Warren-Dearborn, MI",19820,.1668137,.1694723,.1802583,.1594332,.1578857,.1800358,.1519758,.1266537,.14270003
"Education","lTHS","With parents who have less than a high school degree",0,"El Paso, TX",21340,.3235385,.3060628,.2765073,.2694185,.2666593,.2585568,.2763141,.2383778,.21078257
"Education","lTHS","With parents who have less than a high school degree",0,"Fresno, CA",23420,.4950939,.4759282,.4624161,.4635182,.4460378,.4638499,.4913509,.4712299,.43333149
"Education","lTHS","With parents who have less than a high school degree",0,"Grand Rapids-Wyoming, MI",24340,.3434033,.2778715,.2659302,.273086,.2530093,.2891464,.3247185,.3470407,.38695279
"Education","lTHS","With parents who have less than a high school degree",0,"Greensboro-High Point, NC",24660,.3656361,.3107089,.2403579,.3364531,.3223514,.3230196,.3810557,.3363471,.31204185
"Education","lTHS","With parents who have less than a high school degree",0,"Greenville-Anderson-Mauldin, SC",24860,.1836815,.2421,.306326,.2442339,.2280491,.2817038,.2295952,.2746503,.32356903
"Education","lTHS","With parents who have less than a high school degree",0,"Harrisburg-Carlisle, PA",25420,.0887737,.0723187,.1121335,.10013,.0516072,.0742092,.0722444,.0953333,.14534883
"Education","lTHS","With parents who have less than a high school degree",0,"Hartford-West Hartford-East Hartford, CT",25540,.0705456,.0806057,.1102927,.1104346,.0912143,.0842266,.0651911,.0707148,.08388926
"Education","lTHS","With parents who have less than a high school degree",0,"Houston-The Woodlands-Sugar Land, TX",26420,.375295,.352732,.3518023,.3539206,.3463378,.3491194,.3429759,.3208169,.30754852
"Education","lTHS","With parents who have less than a high school degree",0,"Indianapolis-Carmel-Anderson, IN",26900,.2568238,.2246154,.2330405,.2594848,.3131243,.333854,.2674285,.2051807,.24698699
"Education","lTHS","With parents who have less than a high school degree",0,"Jackson, MS",27140,.1674759,-97,-97,.1949223,.1017989,-97,-97,.1044535,.11398539
"Education","lTHS","With parents who have less than a high school degree",0,"Jacksonville, FL",27260,.0867283,.0933541,.1010495,.0894337,.0701588,.0833466,.0760996,.0678509,.05593101
"Education","lTHS","With parents who have less than a high school degree",0,"Kansas City, MO-KS",28140,.2146552,.2153439,.2767007,.2851141,.2361226,.2555657,.2280968,.211184,.27343753
"Education","lTHS","With parents who have less than a high school degree",0,"Knoxville, TN",28940,.2147175,.1666366,.223659,.2687785,.1935157,.1696372,.1907547,.2155533,.31512251
"Education","lTHS","With parents who have less than a high school degree",0,"Lakeland-Winter Haven, FL",29460,.2337211,.2428811,.3366766,.3528499,.3891231,.3882156,.2719361,.2589169,.30079281
"Education","lTHS","With parents who have less than a high school degree",0,"Las Vegas-Henderson-Paradise, NV",29820,.3307486,.3051127,.3171079,.3324212,.319598,.3164687,.3007825,.2702789,.25447264
"Education","lTHS","With parents who have less than a high school degree",0,"Little Rock-North Little Rock-Conway, AR",30780,.2224502,.193945,.1662164,.2571251,.3156641,.1533978,.1464411,.3312389,.33749792
"Education","lTHS","With parents who have less than a high school degree",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.3466516,.3353018,.3429028,.3366935,.3244323,.3181748,.3153947,.3155381,.31057423
"Education","lTHS","With parents who have less than a high school degree",0,"Louisville/Jefferson County, KY-IN",31140,.2816396,.190882,.1137453,.1097943,.2216177,.32395,.3565517,.2692706,.19307473
"Education","lTHS","With parents who have less than a high school degree",0,"Madison, WI",31540,.0987872,.1219241,.1594874,.1867185,.2385627,.1263011,.0729273,.2238359,.31840095
"Education","lTHS","With parents who have less than a high school degree",0,"McAllen-Edinburg-Mission, TX",32580,.4144966,.4195023,.433973,.4577326,.4324039,.4207237,.4541249,.4292533,.42227125
"Education","lTHS","With parents who have less than a high school degree",0,"Memphis, TN-MS-AR",32820,.2062604,.2985177,.2994365,.2400711,.2432316,.2340515,.2735459,.3489208,.36669856
"Education","lTHS","With parents who have less than a high school degree",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.1294321,.1207521,.1164197,.1274312,.1325487,.1240111,.1167829,.108085,.09849554
