GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Population","Percent","Percent of Children of Immigrants",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.00743991,.00751413,.00783956,.00813298,.008113,.00794617,.00802798,.00827664
"Population","Percent","Percent of Children of Immigrants",0,"Providence-Warwick, RI-MA",39300,.00597736,.00577532,.00546946,.00510537,.00484445,.00481411,.0047021,.00459184
"Population","Percent","Percent of Children of Immigrants",0,"Provo-Orem, UT",39340,.00139896,.00142831,.00145852,.00154348,.00134244,.00139203,.0016056,.0015873
"Population","Percent","Percent of Children of Immigrants",0,"Raleigh, NC",39580,.00267074,.00298081,.00352476,.00385871,.00396895,.00406009,.00395665,.00385488
"Population","Percent","Percent of Children of Immigrants",0,"Richmond, VA",40060,.00165331,.00167671,.00170161,.00184031,.00204284,.00220405,.00212168,.00215419
"Population","Percent","Percent of Children of Immigrants",0,"Riverside-San Bernardino-Ontario, CA",40140,.03243037,.03229212,.03245214,.03199762,.03186832,.03085668,.02981822,.02868481
"Population","Percent","Percent of Children of Immigrants",0,"Rochester, NY",40380,.00152614,.0013041,.00127621,.00124666,.00134244,.00139203,.00126154,.00136054
"Population","Percent","Percent of Children of Immigrants",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.01017423,.01018444,.01027043,.00979519,.01015584,.01090424,.01078044,.01054422
"Population","Percent","Percent of Children of Immigrants",0,"St. Louis, MO-IL",41180,.00279791,.00260821,.00255242,.00255269,.00268488,.00313207,.00298182,.00272109
"Population","Percent","Percent of Children of Immigrants",0,"Salt Lake City, UT",41620,.00413328,.00453332,.0047402,.00480855,.00472772,.00487211,.00458742,.00430839
"Population","Percent","Percent of Children of Immigrants",0,"San Antonio-New Braunfels, TX",41700,.00674043,.00676893,.00717107,.00730187,.00729586,.00765617,.00785595,.00753968
"Population","Percent","Percent of Children of Immigrants",0,"San Diego-Carlsbad, CA",41740,.02053923,.01962367,.01920389,.01911546,.01920271,.01902442,.01857905,.01865079
"Population","Percent","Percent of Children of Immigrants",0,"San Francisco-Oakland-Hayward, CA",41860,.02842426,.0276346,.02655728,.02665479,.02684877,.02656459,.02672172,.02675737
"Population","Percent","Percent of Children of Immigrants",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.01653313,.01614606,.01592221,.01596913,.01575906,.01589235,.01611331,.01581633
"Population","Percent","Percent of Children of Immigrants",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.00038153,.0003105,.0004254,.00047492,.00058367,.00058001,.00057343,.00062358
"Population","Percent","Percent of Children of Immigrants",0,"Seattle-Tacoma-Bellevue, WA",42660,.01220908,.01291685,.01245822,.01258534,.01330765,.01386231,.01376226,.0143424
"Population","Percent","Percent of Children of Immigrants",0,"Spokane-Spokane Valley, WA",44060,.00069948,.0008073,.00085081,.00094984,.00093387,.00098602,.00086014,.00062358
"Population","Percent","Percent of Children of Immigrants",0,"Springfield, MA",44140,.00095383,.0009936,.00109389,.0011873,.00116734,.00116003,.00114685,.00102041
"Population","Percent","Percent of Children of Immigrants",0,"Stockton-Lodi, CA",44700,.00521429,.00534062,.00522638,.00504601,.00507792,.00504611,.00516085,.00515873
"Population","Percent","Percent of Children of Immigrants",0,"Syracuse, NY",45060,.0005723,.0006831,.00066849,.00059365,.0007004,.00081202,.00086014,.00079365
"Population","Percent","Percent of Children of Immigrants",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.00718555,.00738993,.00717107,.00682695,.00688729,.00707616,.00739721,.00748299
"Population","Percent","Percent of Children of Immigrants",0,"Toledo, OH",45780,.00038153,.0003726,.00048617,.00047492,.0005253,.00052201,.00034406,.00039683
"Population","Percent","Percent of Children of Immigrants",0,"Tucson, AZ",46060,.00387893,.00372601,.00370708,.00373998,.00373548,.00348008,.00332588,.00323129
"Population","Percent","Percent of Children of Immigrants",0,"Tulsa, OK",46140,.00127178,.0013041,.00139775,.00160285,.00169264,.00156603,.0016056,.00170068
"Population","Percent","Percent of Children of Immigrants",0,"Urban Honolulu, HI",46520,.00368816,.00322921,.00358554,.00344316,.00332691,.00359608,.00366994,.00357143
"Population","Percent","Percent of Children of Immigrants",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.00222561,.00211141,.00206624,.00225586,.00239304,.00243605,.00246574,.00238095
"Population","Percent","Percent of Children of Immigrants",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.02556276,.02558529,.02613187,.02623924,.02702387,.02807262,.02878605,.02953515
"Population","Percent","Percent of Children of Immigrants",0,"Wichita, KS",48620,.0011446,.00136621,.00121544,.0011873,.00134244,.00156603,.0016056,.0015873
"Population","Percent","Percent of Children of Immigrants",0,"Winston-Salem, NC",49180,.0011446,.00136621,.00145852,.00142476,.00145917,.00162404,.00183497,.00181406
"Population","Percent","Percent of Children of Immigrants",0,"Worcester, MA-CT",49340,.00311586,.00298081,.00309936,.00344316,.00361875,.00359608,.00280979,.00255102
"Country_of_Origin_of_Parents","Africa","Africa",0,"Akron, OH",10420,.04646678,.07025515,.0224019,.01543491,.05347322,.03841839,.06636524,.08775035
"Country_of_Origin_of_Parents","Africa","Africa",0,"Albany-Schenectady-Troy, NY",10580,.11747106,.1385995,.15097541,.19807555,.20241636,.1552451,.17494941,.19367613
"Country_of_Origin_of_Parents","Africa","Africa",0,"Albuquerque, NM",10740,.0144256,.01500771,.01118176,.02393373,.02329322,.00659829,.01104073,.01080015
"Country_of_Origin_of_Parents","Africa","Africa",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.12183328,.12913726,.1024472,.12254971,.16587991,.12767754,.11687578,.17376897
"Country_of_Origin_of_Parents","Africa","Africa",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.20051864,.1942561,.18246228,.18799731,.20035724,.19772185,.21102764,.21430553
"Country_of_Origin_of_Parents","Africa","Africa",0,"Augusta-Richmond County, GA-SC",12260,.13659431,.09448224,.06872009,.12044486,.1568044,.16220088,.10328282,.05452918
"Country_of_Origin_of_Parents","Africa","Africa",0,"Austin-Round Rock, TX",12420,.03093945,.03053519,.03963989,.03274063,.03146464,.0287693,.02516877,.0348328
"Country_of_Origin_of_Parents","Africa","Africa",0,"Bakersfield, CA",12540,.00240437,.00621163,.0092856,.00885251,.01094011,.01193359,.01220921,.01541148
"Country_of_Origin_of_Parents","Africa","Africa",0,"Baltimore-Columbia-Towson, MD",12580,.23715138,.23796457,.25353885,.25987217,.23865204,.23498854,.23107935,.21089597
"Country_of_Origin_of_Parents","Africa","Africa",0,"Baton Rouge, LA",12940,.01194992,.04997694,.07300389,.09250259,.10564653,.09140787,.08100791,.06720314
"Country_of_Origin_of_Parents","Africa","Africa",0,"Birmingham-Hoover, AL",13820,.08607746,.06527998,.03685937,.07233892,.09511694,.08676341,.0870901,.0798126
"Country_of_Origin_of_Parents","Africa","Africa",0,"Boise City, ID",14260,.02523205,.01173832,.03774935,.07341465,.05301274,.01709355,.0093204,.0189657
"Country_of_Origin_of_Parents","Africa","Africa",0,"Boston-Cambridge-Newton, MA-NH",14460,.18155578,.17686623,.16615003,.14945652,.15043272,.16172595,.16335137,.15742069
"Country_of_Origin_of_Parents","Africa","Africa",0,"Bridgeport-Stamford-Norwalk, CT",14860,.16010411,.17883126,.16089305,.14463283,.15141216,.14877117,.15395817,.15885538
"Country_of_Origin_of_Parents","Africa","Africa",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.15344307,.13669106,.13824606,.20788521,.19648837,.15200524,.18706724,.17179778
"Country_of_Origin_of_Parents","Africa","Africa",0,"Cape Coral-Fort Myers, FL",15980,.18388149,.16763929,.12196808,.1273924,.18632546,.20852892,.17451841,.13538876
"Country_of_Origin_of_Parents","Africa","Africa",0,"Charleston-North Charleston, SC",16700,.10644794,.12760828,.11122792,.08578848,.10067942,.09881479,.07414101,.06152685
"Country_of_Origin_of_Parents","Africa","Africa",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.07807423,.09180893,.10076939,.09669253,.07965668,.07445513,.08758517,.12107185
"Country_of_Origin_of_Parents","Africa","Africa",0,"Chattanooga, TN-GA",16860,.04083108,.04780399,.09593343,.08376076,.07269983,.13616665,.10893785,.02525959
"Country_of_Origin_of_Parents","Africa","Africa",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.03225918,.03623434,.03093112,.03238846,.03300927,.03515607,.03801249,.03932051
"Country_of_Origin_of_Parents","Africa","Africa",0,"Cincinnati, OH-KY-IN",17140,.1628959,.13797301,.11237614,.13968237,.15191892,.13982145,.15126161,.16619752
"Country_of_Origin_of_Parents","Africa","Africa",0,"Cleveland-Elyria, OH",17460,.07896462,.0903043,.12505628,.1191459,.06656126,.07749006,.12260511,.15154423
"Country_of_Origin_of_Parents","Africa","Africa",0,"Colorado Springs, CO",17820,.03352854,.01554748,.0572125,.07642724,.0597725,.09609056,.10125235,.09437551
"Country_of_Origin_of_Parents","Africa","Africa",0,"Columbia, SC",17900,.12887713,.18032084,.14297801,.12325666,.13370864,.08329031,.07868958,.09979782
"Country_of_Origin_of_Parents","Africa","Africa",0,"Columbus, OH",18140,.33813331,.2640304,.30393109,.27633744,.28829983,.30966774,.31487286,.3665567
"Country_of_Origin_of_Parents","Africa","Africa",0,"Dallas-Fort Worth-Arlington, TX",19100,.0459009,.04942125,.04548303,.04835619,.05251533,.0551809,.05346442,.05133606
"Country_of_Origin_of_Parents","Africa","Africa",0,"Dayton, OH",19380,.00282475,.03553399,.07082919,.06666534,.07234495,.09375666,.11860866,.16425601
"Country_of_Origin_of_Parents","Africa","Africa",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.17048974,.19793338,.17905496,.16138038,.13801849,.10846682,.09968556,.11609732
"Country_of_Origin_of_Parents","Africa","Africa",0,"Denver-Aurora-Lakewood, CO",19740,.04197918,.0550359,.05854285,.06087163,.06351716,.06036695,.07683438,.08835922
"Country_of_Origin_of_Parents","Africa","Africa",0,"Des Moines-West Des Moines, IA",19780,.07441121,.0937672,.13830575,.16530237,.11116961,.12631129,.16797426,.22166607
"Country_of_Origin_of_Parents","Africa","Africa",0,"Detroit-Warren-Dearborn, MI",19820,.06650305,.06800885,.04973835,.04381137,.03961498,.04426702,.05282988,.05818697
"Country_of_Origin_of_Parents","Africa","Africa",0,"El Paso, TX",21340,.00608191,.00567909,.00513364,.0069046,.00793506,.00596695,.00140841,.00430277
"Country_of_Origin_of_Parents","Africa","Africa",0,"Fresno, CA",23420,.00856839,.00614812,.00132379,.00191742,.00678748,.00697844,.00124276,.00053768
"Country_of_Origin_of_Parents","Africa","Africa",0,"Grand Rapids-Wyoming, MI",24340,.08257075,.02131969,.02648818,.0276053,.01798262,.05109943,.06043304,.04543111
"Country_of_Origin_of_Parents","Africa","Africa",0,"Greensboro-High Point, NC",24660,.20499325,.14109445,.14041175,.12998281,.1684069,.15858832,.10615876,.10342889
"Country_of_Origin_of_Parents","Africa","Africa",0,"Greenville-Anderson-Mauldin, SC",24860,.09626154,.06357161,.04923798,.07862603,.07612526,.03685601,.02136616,.02544712
"Country_of_Origin_of_Parents","Africa","Africa",0,"Harrisburg-Carlisle, PA",25420,.16893256,.08765577,.10309223,.18371911,.17501566,.17820199,.22869833,.2473668
"Country_of_Origin_of_Parents","Africa","Africa",0,"Hartford-West Hartford-East Hartford, CT",25540,.20661083,.22481008,.24782993,.28185955,.2701357,.23470132,.23233838,.24598727
"Country_of_Origin_of_Parents","Africa","Africa",0,"Houston-The Woodlands-Sugar Land, TX",26420,.04203723,.0403042,.04606215,.04959551,.04558275,.03839704,.04179853,.04663656
"Country_of_Origin_of_Parents","Africa","Africa",0,"Indianapolis-Carmel-Anderson, IN",26900,.09727536,.11917627,.1045276,.06603926,.11632811,.12899607,.10913052,.12164459
"Country_of_Origin_of_Parents","Africa","Africa",0,"Jackson, MS",27140,.19794305,-97,-97,.22663862,.02785382,-97,-97,.08256302
"Country_of_Origin_of_Parents","Africa","Africa",0,"Jacksonville, FL",27260,.173669,.18268353,.16101748,.15321232,.17061968,.21143661,.21497092,.19192171
"Country_of_Origin_of_Parents","Africa","Africa",0,"Kansas City, MO-KS",28140,.10781819,.09213784,.07188087,.06758052,.07874186,.0750981,.08565805,.13303506
"Country_of_Origin_of_Parents","Africa","Africa",0,"Knoxville, TN",28940,.16064298,.20136477,.10299371,.01935197,.06518541,.12893024,.11413338,.10878392
"Country_of_Origin_of_Parents","Africa","Africa",0,"Lakeland-Winter Haven, FL",29460,.14033069,.15328676,.17839561,.1991296,.18068054,.16669181,.1697606,.15287665
"Country_of_Origin_of_Parents","Africa","Africa",0,"Las Vegas-Henderson-Paradise, NV",29820,.02220637,.03088636,.03010118,.03489329,.03320774,.02234402,.02304191,.02642927
"Country_of_Origin_of_Parents","Africa","Africa",0,"Little Rock-North Little Rock-Conway, AR",30780,.07061671,.08904021,.0991312,.10533471,.05504873,.0517251,.03689753,.00301413
"Country_of_Origin_of_Parents","Africa","Africa",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.01239803,.01352053,.01396073,.0145228,.01475223,.01666372,.01863836,.01818384
"Country_of_Origin_of_Parents","Africa","Africa",0,"Louisville/Jefferson County, KY-IN",31140,.08167607,.0611112,.05997007,.09965128,.12070352,.20583747,.26946479,.19810317
"Country_of_Origin_of_Parents","Africa","Africa",0,"Madison, WI",31540,.06545492,.06642693,.02161299,.01306451,.06189065,.07942615,.08670044,.05465683
"Country_of_Origin_of_Parents","Africa","Africa",0,"McAllen-Edinburg-Mission, TX",32580,.00328513,.00049931,0,0,.00043239,.00042293,0,.00089914
"Country_of_Origin_of_Parents","Africa","Africa",0,"Memphis, TN-MS-AR",32820,.04783102,.04690824,.09966785,.11811998,.09407055,.11065178,.12128003,.10888436
"Country_of_Origin_of_Parents","Africa","Africa",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.25265181,.2461015,.24470735,.23128746,.23083586,.23536202,.24112004,.24731727
"Country_of_Origin_of_Parents","Africa","Africa",0,"Milwaukee-Waukesha-West Allis, WI",33340,.0595078,.06010892,.04620601,.05633586,.06021229,.0918953,.07624868,.04104478
"Country_of_Origin_of_Parents","Africa","Africa",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.1802932,.21189037,.21454726,.18883424,.21065624,.24950254,.24415606,.24348037
"Country_of_Origin_of_Parents","Africa","Africa",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.1495102,.12717071,.12304009,.12152232,.10851412,.10868733,.10912569,.11077092
"Country_of_Origin_of_Parents","Africa","Africa",0,"New Haven-Milford, CT",35300,.16501752,.1775846,.17171177,.14469509,.12715481,.1338661,.16708738,.18147369
"Country_of_Origin_of_Parents","Africa","Africa",0,"New Orleans-Metairie, LA",35380,.09538845,.0442977,.04274834,.05481638,.05349433,.04968984,.05179973,.10934549
"Country_of_Origin_of_Parents","Africa","Africa",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.18039678,.17742515,.17797107,.17418677,.16559319,.16502464,.16965808,.16694374
"Country_of_Origin_of_Parents","Africa","Africa",0,"North Port-Sarasota-Bradenton, FL",35840,.11142179,.09819853,.07302421,.11331663,.12858832,.09185077,.07275338,.09327159
"Country_of_Origin_of_Parents","Africa","Africa",0,"Ogden-Clearfield, UT",36260,.02085982,.01849651,.00827803,.00235303,.00618405,.01343192,.02921462,.03002068
"Country_of_Origin_of_Parents","Africa","Africa",0,"Oklahoma City, OK",36420,.06067972,.0707158,.04236867,.03372844,.07073204,.09094314,.06041679,.06025645
"Country_of_Origin_of_Parents","Africa","Africa",0,"Omaha-Council Bluffs, NE-IA",36540,.14339113,.07614717,.07569245,.11328854,.13924921,.10673882,.13139322,.1300782
"Country_of_Origin_of_Parents","Africa","Africa",0,"Orlando-Kissimmee-Sanford, FL",36740,.26395983,.25611401,.22415577,.21194245,.21130516,.22162828,.23773795,.24085906
"Country_of_Origin_of_Parents","Africa","Africa",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.00756362,.01224074,.0118308,.00783792,.0052569,.00686156,.00726239,.00619441
