GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"South Dakota","SD",.3976905,.1709721,.1403152,.0879241,.1544314,.232331,.1972229,.2131177,.15960419
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Tennessee","TN",.1971178,.1584151,.1443462,.1463647,.1497622,.1542227,.143604,.1215705,.11956441
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Texas","TX",.1521166,.1413527,.1304616,.1229531,.12114,.1177963,.1081531,.1020502,.10004396
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"United States","US",.1400209,.1315455,.1247177,.1183602,.1165363,.1116855,.1035844,.0987867,.09568629
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Utah","UT",.1405921,.1459891,.1424717,.1286869,.1264767,.1161768,.1042515,.1089168,.09790593
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Vermont","VT",.0893259,.0663986,.0638678,.1224438,.1511984,.102507,.0958118,.1324457,.12069733
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Virginia","VA",.1563125,.1568886,.1306437,.1170851,.1199633,.1150924,.1128712,.1060954,.11773299
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Washington","WA",.175475,.1638196,.1551906,.135406,.123522,.1224927,.1134905,.100347,.09609587
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"West Virginia","WV",.0710512,.1250083,.1880084,.1699763,.1275422,.1021141,.1085173,.2005024,.25522318
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Wisconsin","WI",.1537991,.1377984,.1163614,.1156556,.117443,.1065413,.1005496,.1125016,.10489816
"Citizenship","notCit",42,"Noncitizen","Who are not citizens",1,"Wyoming","WY",.1650559,.1425013,.0702977,.1033235,.1777359,.2593067,.1913411,.0913409,.09805099
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alabama","AL",.0776754,.0646548,.0465823,.0571747,.0748409,.0734486,.0644473,.0549699,.04741533
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alaska","AK",.0859364,.0866483,.0545848,.0094429,.0182342,.0334627,.0156533,.0357449,.03162416
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arizona","AZ",.0261435,.0183638,.0219042,.0311308,.0311767,.0265357,.0242495,.0305534,.03335318
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arkansas","AR",.0191408,.0234282,.0278259,.0312136,.0193912,.0220053,.0170847,.0131969,.01892504
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"California","CA",.0151898,.0160841,.0166669,.0168883,.0165827,.0177381,.0193161,.0194108,.0187985
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Colorado","CO",.0335318,.0399565,.0449955,.0486479,.0514371,.053508,.0633121,.0718769,.07398534
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Connecticut","CT",.1736516,.1853401,.1828138,.1816315,.1783586,.1690324,.1741674,.1818117,.1774136
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Delaware","DE",.2231192,.2115285,.2040462,.1921888,.1760903,.2194365,.2045648,.150022,.16643149
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"District of Columbia","DC",.2301787,.2375957,.2945279,.2577909,.1726931,.179288,.228016,.2506925,.23574486
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Florida","FL",.2157852,.2119652,.20759,.2017197,.2025511,.2034564,.2080057,.2094374,.20430373
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Georgia","GA",.1689,.1592841,.1494279,.1559551,.1671268,.1637681,.1694083,.1716628,.16309106
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Hawaii","HI",.0126024,.0144514,.0257321,.0276847,.012618,.0153277,.0087923,.0055828,.00716195
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Idaho","ID",.0302931,.0378409,.0326785,.037631,.0299125,.0111866,.0051905,.0158863,.0214744
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Illinois","IL",.0324129,.0363422,.0326108,.0345193,.0349001,.0357833,.0397011,.0437484,.04235572
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Indiana","IN",.0770535,.06762,.0607581,.0490092,.0706884,.0739541,.0628302,.074819,.07730816
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Iowa","IA",.0644305,.0750057,.0795542,.0717391,.0717248,.082105,.0919532,.1160751,.10109551
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kansas","KS",.0406965,.048864,.0506481,.0419195,.0470695,.0541796,.0536916,.0670326,.09404641
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kentucky","KY",.0819776,.0718558,.0586489,.0525604,.072003,.138829,.1798884,.1385147,.13060422
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Louisiana","LA",.0625474,.0410693,.0596236,.063926,.0613821,.0684313,.0655639,.0797379,.08364189
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maine","ME",.1417954,.1321117,.1325781,.2580076,.3599693,.3166628,.2227111,.1768326,.25458366
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maryland","MD",.2618118,.2550459,.2525801,.2463258,.2513965,.2603752,.2547502,.250311,.25810486
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Massachusetts","MA",.1762562,.175387,.1689139,.1531891,.154044,.1647509,.1673696,.1642316,.16836871
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Michigan","MI",.0798695,.0701217,.0509902,.0497641,.0481296,.0500294,.0612919,.0633051,.06086642
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Minnesota","MN",.1856151,.1996875,.2016892,.1864861,.204901,.243044,.2325908,.2293427,.25136083
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Mississippi","MS",.106581,.0641539,.0840013,.0640553,.021274,.0191584,.0427438,.0664384,.04493968
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Missouri","MO",.1068892,.0991715,.0957,.0873316,.0857364,.0860255,.0796626,.1098036,.15314537
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Montana","MT",.0081142,.007652,0,0,0,.0523432,.0540649,0,.00788104
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nebraska","NE",.089662,.0542993,.0736558,.1127329,.1327444,.0881967,.096523,.118801,.07656103
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nevada","NV",.022364,.027568,.0258723,.0320908,.0299286,.0192202,.0192212,.0226454,.02766376
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Hampshire","NH",.108973,.1267856,.1145682,.118309,.1352647,.1382482,.1108426,.0796568,.10195752
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Jersey","NJ",.1386652,.1323402,.1241745,.1221381,.1130541,.1192928,.1266628,.1232547,.12178314
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Mexico","NM",.0063099,.0096831,.0078136,.0138082,.0174637,.0091385,.0073732,.0057488,.0088455
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New York","NY",.1968285,.1928746,.1967057,.1934459,.186821,.1843526,.1880477,.1871749,.18550034
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Carolina","NC",.0797032,.0776095,.0755922,.0797005,.0886607,.0832929,.072768,.0784176,.08731041
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Dakota","ND",.1177536,-97,-97,.0496161,.0815805,.1538334,.2775407,.2287805,.23232587
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Ohio","OH",.1644751,.1506071,.1623537,.1530928,.1557954,.1668488,.1891874,.2209309,.2047552
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oklahoma","OK",.0475499,.0513208,.0386121,.0414441,.0499784,.054244,.0409906,.0347449,.03306941
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oregon","OR",.0341077,.0249497,.0153136,.0221746,.0304248,.0409436,.0364919,.0274022,.03191955
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Pennsylvania","PA",.1601352,.1635534,.1593432,.1518424,.1569583,.1607242,.1557465,.1733351,.18464607
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Rhode island","RI",.1062797,.1106813,.1009051,.1012603,.1223601,.1019637,.1047129,.115563,.10336563
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Carolina","SC",.0983936,.0953804,.0782323,.07663,.0812852,.0650068,.0524625,.0581061,.07315831
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Dakota","SD",.2678729,.1699268,.0208718,.1495036,.2341661,.293191,.3807663,.3812828,.29282147
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Tennessee","TN",.1042347,.0980295,.1024041,.0986084,.0936238,.1131469,.1075746,.0904479,.09898325
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Texas","TX",.0299743,.0306662,.032238,.0346923,.0343019,.0328078,.0337238,.0354787,.03923965
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"United States","US",.0823096,.0813142,.0805311,.0802842,.08076,.0827354,.0853377,.0871936,.08860098
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Utah","UT",.0267023,.0318331,.0353978,.0279805,.018814,.0269014,.0345615,.0431275,.03556063
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Vermont","VT",.01448,0,.0179835,.0292413,.0726033,.0753327,.0527248,.1367905,.21524464
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Virginia","VA",.1214791,.1271349,.1305497,.1153934,.1062217,.1243247,.1420404,.1339431,.13887213
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Washington","WA",.0598603,.0557351,.0518252,.0596539,.0569527,.0579909,.0619811,.0634366,.06299357
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"West Virginia","WV",.10437,.1328792,.0889204,.0485929,.1194337,.1280415,.1160868,.1235836,.15205558
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wisconsin","WI",.0365276,.0399958,.0297293,.0315127,.0415029,.0633268,.0573044,.0312833,.03622764
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wyoming","WY",.0479439,0,.0250611,.0458641,.024024,.0250202,.0195882,.0512336,.06710696
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Alabama","AL",.1417221,.0947757,.0906322,.1193184,.1087129,.109794,.1353826,.1365181,.14351012
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Alaska","AK",.1117741,.1014835,.0761572,.1170143,.0971258,.0515109,.0730217,.047623,.02692617
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Arizona","AZ",.0395283,.0342261,.0277368,.0318325,.0393244,.0338335,.030503,.0313424,.03196755
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Arkansas","AR",.1362758,.1155598,.1200712,.1418598,.118103,.1026705,.1261583,.14279,.1345368
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"California","CA",.088234,.0877274,.0875504,.0854594,.0834208,.08415,.0876747,.0879214,.08365938
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Colorado","CO",.0402046,.0452924,.0530917,.0524443,.048437,.0420479,.0372341,.0423337,.04381119
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Connecticut","CT",.0972385,.0779653,.0791963,.0953449,.1119653,.1034281,.0946262,.104273,.10658256
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Delaware","DE",.0866833,.089388,.0990024,.1014993,.0953502,.0888149,.1292839,.150022,.10238606
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"District of Columbia","DC",.4218314,.3641318,.3277378,.3576156,.3967364,.4276557,.4146235,.2998734,.26970869
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Florida","FL",.2833427,.2819001,.2813738,.2885236,.2859392,.2831997,.2838896,.283714,.28761619
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Georgia","GA",.0859421,.1000086,.0965842,.1022311,.1077976,.1105173,.103888,.1040568,.10989836
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Hawaii","HI",.0050334,.0057287,.0102889,.0168496,.0180295,.0153447,.0177927,.0121084,.00458065
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Idaho","ID",.022354,.0146497,.0172922,.0144178,.0200862,.0313386,.0475687,.0413383,.01353062
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Illinois","IL",.0345355,.0348276,.0379401,.0333882,.0348924,.037553,.0317203,.0319042,.03986803
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Indiana","IN",.0527866,.0737216,.0645789,.0636322,.0998181,.0880274,.0592527,.0773932,.09910107
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Iowa","IA",.0776991,.070779,.0932871,.0992172,.0683516,.0687957,.0689353,.070781,.0728271
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Kansas","KS",.0409829,.0577678,.0573022,.0515609,.055978,.0642944,.0539043,.0512378,.07163123
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Kentucky","KY",.0855082,.0817479,.0762158,.117563,.111974,.1086495,.1374758,.1160208,.09467481
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Louisiana","LA",.2312975,.2433843,.2411954,.2293452,.2441275,.2246314,.246298,.240243,.21260211
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Maine","ME",.0387934,.0554607,.0445655,.0244717,.0175759,.0160907,.0112294,.0246467,.0425169
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Maryland","MD",.1882789,.1842076,.2055302,.2392064,.2401854,.2281344,.2321515,.2368243,.23689438
