GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Massachusetts","MA",.01987873,.01940444,.01986478,.02014716,.02023039,.02031526,.02022763,.02094241,.02120691,.02119577,.0214278,.02115405,.02217807,.02293379,.0225148,.02331829,.02375271
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Maryland","MD",.016003,.01641445,.01693293,.01716889,.01782337,.01803904,.01819923,.01871449,.01948593,.02009469,.0201801,.02040047,.02078187,.02120294,.02201693,.02213626,.02272234
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Maine","ME",.00087516,.00103734,.00107701,.00093436,.00091696,.00091049,.00095785,.00105826,.00094376,.00088086,.0010307,.00113037,.0009666,.00091952,.00094042,.00091339,.00097614
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Michigan","MI",.01562793,.01549915,.01489858,.01419061,.01409823,.0145109,.01515664,.01537262,.01537778,.015305,.01524357,.01539455,.01562668,.01546949,.01515738,.0156888,.01561822
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Minnesota","MN",.01000188,.01000732,.01005206,.01045317,.0110035,.01149491,.01171963,.01158516,.01188031,.01271746,.01263969,.01281085,.01337128,.01390091,.01388505,.01337847,.01339479
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Missouri","MO",.00537601,.0051257,.0053252,.00560617,.00544444,.00574745,.00569078,.00551409,.00560706,.00556045,.00596723,.00608246,.00596069,.00611207,.00608508,.00628627,.00607375
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Mississippi","MS",.00125023,.00115938,.00119667,.00145994,.00143275,.00147954,.0015213,.00150384,.00155443,.00159656,.00168168,.00172247,.0017184,.00178494,.00188084,.00182678,.0016269
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Montana","MT",.00043758,.00042714,.0005385,.00052558,.00045848,.00045524,.00045076,.00038989,.00038861,.00049549,.00043398,.00043062,.000537,.00043271,.00044255,.00064475,.00065076
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"North Carolina","NC",.01650309,.01751282,.01908694,.02043915,.02126196,.02139646,.02135452,.02200067,.02292789,.0229575,.02278399,.02309183,.02335947,.02379922,.02395309,.02471524,.02467462
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"North Dakota","ND",.00043758,,,.00040878,.00034386,.00034143,.00039441,.00038989,.00055515,.00066065,.00059672,.0005921,.0006981,.00070316,.00071915,.0011283,.00103037
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Nebraska","NE",.00312559,.00317305,.00335069,.00344546,.00338128,.00341433,.00388776,.00401025,.00366402,.00352345,.00363459,.00403703,.00413489,.00411077,.00453615,.00402966,.00406724
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New Hampshire","NH",.00175033,.00158653,.00149584,.00163513,.0017193,.00176407,.00163399,.00161524,.00155443,.00154151,.00151893,.00150716,.001611,.00162267,.00177021,.00177305,.00151844
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New Jersey","NJ",.03975745,.03972419,.03913122,.03825041,.03897072,.04006146,.04022989,.04065946,.04074835,.04051971,.04079419,.04155453,.04258404,.04267633,.0427062,.04437997,.04452278
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New Mexico","NM",.00593861,.00628509,.0060432,.00607335,.00630409,.0062596,.00608519,.00623816,.00621773,.00589077,.00585874,.00527506,.00499409,.00513847,.00475743,.00478186,.00466377
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Nevada","NV",.01325248,.01452282,.01471908,.01424901,.01404092,.01422637,.01414244,.01381308,.01387887,.01365338,.01361614,.01361826,.01337128,.01363046,.01366377,.01278745,.01285249
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New York","NY",.0912046,.09024896,.08891282,.0866036,.08441745,.08274057,.08355871,.08421522,.08349525,.08340674,.08348703,.08224782,.08087209,.08005193,.08021242,.08070062,.0808026
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Ohio","OH",.00881415,.00890896,.00951355,.01010278,.01048771,.0103568,.00991661,.01035981,.01060345,.01051531,.01063253,.01130369,.01202878,.01238641,.01266803,.01327101,.01372017
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Oklahoma","OK",.00493843,.00530876,.00556453,.00572296,.00607485,.0062027,.00602885,.00601537,.00627325,.00682669,.0068352,.00629777,.00660509,.00703159,.00674891,.00644745,.00672451
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Oregon","OR",.01018941,.01043446,.01077006,.01074515,.01088888,.01109657,.01098715,.01097248,.01104758,.01051531,.01025279,.01065777,.01106218,.01076374,.01028932,.01010101,.00992408
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Pennsylvania","PA",.01444021,.01519404,.01591575,.01570895,.01593214,.01655949,.01656525,.01709925,.0175984,.01717683,.01763047,.01862418,.01917087,.01936391,.01991481,.02116914,.02109545
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Rhode island","RI",.00362568,.0036002,.00353019,.00315347,.00298011,.00301599,.00292991,.00295199,.00305335,.00297291,.00298362,.00296049,.0029535,.00292081,.00337445,.00311627,.0032538
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"South Carolina","SC",.00431331,.00469856,.00496619,.00531418,.00567368,.00546293,.00552175,.00556979,.00571809,.00583572,.00607573,.00624394,.00633659,.00692341,.00719146,.00693101,.00694143
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"South Dakota","SD",.00043758,.00042714,.00047867,.00052558,.0005731,.00056905,.00056344,.00044558,.00061067,.0007157,.00065097,.00064593,.0006444,.00070316,.0008851,,.00081345
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Tennessee","TN",.00612615,.00659019,.00735954,.00776688,.00802338,.00847892,.00845166,.00835468,.00877144,.00913896,.00943908,.00979653,.00977339,.0099524,.00962549,.01096067,.01095445
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Texas","TX",.12252297,.12368806,.12559086,.12900023,.1306092,.13202071,.13229659,.13050017,.13223782,.13389121,.13328631,.13505222,.13629042,.13570964,.13381645,.13491295,.13400216
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"United States","US",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.9999463,1
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Utah","UT",.00718885,.00781059,.00801771,.00782527,.00750759,.00796677,.00822628,.0080205,.00838283,.00842325,.00802864,.00818172,.00821609,.00784293,.00768933,.0082205,.00835141
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Virginia","VA",.01862849,.0183671,.01878777,.0193296,.02045963,.02145337,.02180527,.02211206,.02248376,.02284739,.02294673,.02352245,.02389647,.02444829,.024285,.02428541,.02434924
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Vermont","VT",.00031256,.00042714,.00047867,.00046718,.00045848,.00045524,.00039441,.00038989,.00044412,.00038538,.00043398,.00048444,.0004833,.00043271,.00049787,.00059102,.00048807
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Washington","WA",.02106645,.02178423,.02177945,.02207428,.0232105,.02412792,.02383367,.02433998,.02414923,.02411363,.02495389,.02540639,.02599076,.02650368,.02716159,.02799269,.02798265
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Wisconsin","WI",.00625117,.00646815,.00700054,.0072997,.00745028,.00745462,.00721208,.00757491,.0075501,.00759745,.00792015,.00764345,.00746429,.00778884,.00824252,.00779067,.00748373
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"West Virginia","WV",.00050009,.00048816,.00047867,.00046718,.00040117,.00051215,.00045076,.00055698,.00055515,.00049549,.00054248,.00053827,.0005907,.00054089,.00049787,.00064475,.00065076
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Wyoming","WY",.00037507,.00036612,.000359,.00040878,.00040117,.00045524,.0005071,.00061268,.00061067,.00055054,.00059672,.00064593,.0005907,.00054089,.00049787,,.0005423
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alaska","AK",.08399303,.08689225,.05552927,.00922777,.01779453,.03100277,.01420441,.03451779,.05920372,.08939999,.09264942,.06701887,.0611544,.03597914,.0689904,.12402101,.08092997
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alabama","AL",.07589061,.0628177,.0458608,.05756259,.07425871,.0718031,.0634478,.0543186,.04976186,.07448892,.07568984,.06894762,.10132024,.08612545,.04341131,.03929656,.07000608
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arkansas","AR",.02059168,.02475084,.02750518,.03080785,.01908582,.02141161,.0167408,.01294833,.01861085,.02109546,.0235186,.02220607,.02603063,.03264697,.02482073,.03559902,.0280698
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arizona","AZ",.02586502,.01810223,.02184913,.0308653,.03105383,.02743591,.02517994,.03087551,.03410128,.03638823,.03984738,.04406153,.05293116,.05407295,.04640651,.05698174,.06238057
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"California","CA",.01511521,.01606755,.01672707,.01686071,.01637828,.01757134,.01911245,.01920052,.01857943,.01938384,.01986489,.01914791,.0204751,.02426673,.02534432,.02498107,.02499222
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Colorado","CO",.03321001,.03963529,.04451059,.0476234,.05025846,.05209082,.06132,.07055639,.07328403,.07006595,.06604044,.07358132,.07354472,.08201564,.09677194,.07984086,.09341913
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Connecticut","CT",.17390716,.18561058,.18376112,.18348558,.17924625,.1672284,.17310925,.18421052,.18047275,.17763293,.18083474,.18782988,.18912712,.17520046,.16828036,.20579609,.19309893
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"District of Columbia","DC",.23098724,.23055974,.28788725,.25057358,.17229465,.18257387,.22812818,.25152662,.23130015,.22874868,.18741013,.19977972,.26590547,.2606065,.17247866,.29890355,.30756393
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Delaware","DE",.24942276,.22027473,.20207413,.19021167,.17402177,.21360877,.20143865,.14862989,.16713271,.20142473,.19588564,.19867167,.2054067,.21859886,.23426034,.34651476,.29989806
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Florida","FL",.21482117,.21104896,.20634459,.20100933,.20323181,.20473787,.20807995,.20849156,.2040682,.20815969,.21441105,.21592055,.19664355,.1897404,.20185177,.20800006,.20656675
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Georgia","GA",.16898569,.15872531,.14878413,.1555928,.16624215,.16323508,.16982718,.17244004,.16345499,.16634738,.1616284,.15800661,.17796466,.19100955,.18852663,.20594904,.21490327
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Hawaii","HI",.01204312,.01398777,.02517366,.02707269,.01237355,.01501271,.0086025,.00552049,.00701123,.01887142,.01933433,.00765128,.01765951,.01815004,.01014927,.02543419,.01455162
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Iowa","IA",.06500828,.07639632,.07890162,.07038391,.07150438,.082791,.09344173,.11217731,.09731676,.09000304,.12184805,.11691035,.12338886,.1693919,.20889559,.20917109,.21370788
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Idaho","ID",.02984818,.03741951,.03202996,.03654768,.02941407,.01107115,.00505747,.01523507,.02066185,.02306272,.02177987,.02619124,.02992649,.03557002,.03791172,.04160708,.03592642
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Illinois","IL",.03228769,.03670099,.0327555,.03404545,.03443725,.03538673,.03971625,.0441458,.04210935,.04631771,.05165358,.05207461,.0556172,.05950507,.05946162,.06979731,.06766848
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Indiana","IN",.07616627,.06635877,.05973585,.05046359,.07153274,.07212192,.06331319,.07557719,.0767285,.07068843,.07371522,.08764912,.09145788,.09364434,.12742414,.12525815,.15431303
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kansas","KS",.03990556,.04871016,.05069279,.04210604,.0472202,.053709,.05290053,.06602812,.09384637,.08310483,.06294494,.05683357,.0666035,.08509129,.08590283,.09148037,.08702315
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kentucky","KY",.08016244,.06980144,.05960866,.05338144,.06995985,.1354609,.17824648,.14795257,.14220639,.1495018,.16637757,.17537482,.16952142,.1432147,.14654896,.17290147,.19986241
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Louisiana","LA",.06115374,.04037156,.06119815,.06561401,.05926515,.06475061,.062886,.07757435,.08556791,.06743578,.05352625,.06502206,.07663698,.06265095,.1036094,.08427671,.08962584
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Massachusetts","MA",.17741364,.17450623,.16693787,.15410173,.15786675,.16742203,.16706978,.16300851,.16798964,.17225447,.17727676,.17988896,.17654115,.17603816,.17697689,.16665861,.17638189
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maryland","MD",.26076511,.25452223,.25038961,.24688928,.25225517,.25865093,.25218311,.2499595,.25799844,.25342482,.25295615,.25337541,.25454015,.26492247,.27309769,.27480772,.28856036
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maine","ME",.13858965,.12979661,.1315445,.25612807,.38173804,.36487576,.24463975,.17707856,.25308532,.2652677,.26152983,.26159662,.2685467,.34098905,.36965626,.32411137,.3244963
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Michigan","MI",.07963542,.0707937,.05230436,.05057567,.04802374,.04992812,.06100084,.06447848,.06209862,.06306069,.06045361,.06872711,.07381794,.07365552,.08676551,.07598819,.08131002
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Minnesota","MN",.18504758,.19924802,.20136267,.18497315,.20124689,.24044502,.23110576,.22613135,.24638163,.26462147,.28113091,.3085933,.3402929,.33458835,.35497177,.33933279,.33977738
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Missouri","MO",.10540821,.09745243,.09428466,.08595453,.0861479,.08634555,.07902489,.10797901,.14711276,.15017129,.13579741,.13017845,.13632731,.13480659,.13346826,.18877433,.17853774
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Mississippi","MS",.10257455,.06975877,.08718969,.06188014,.01864538,.01652892,.04884492,.07282934,.04396022,.04590726,.08368894,.06650709,.03880819,.04638552,.10988396,.0464715,.08189791
