GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"West Virginia","WV",.77211416,.77081817,.80515158,.81706995,.60806859,.63621861,.71439475,.74663687
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Wisconsin","WI",.37090015,.41437608,.45387703,.42206168,.39457464,.43946001,.45537677,.40042168
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Wyoming","WY",.49734697,.49673596,.56382883,.6369276,.51910049,.32270029,.37814149,.55855578
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Alabama","AL",.22042225,.25489092,.22629966,.19356006,.21588711,.23192886,.19113326,.19361915
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Alaska","AK",.09150805,.07772467,.06569418,.09091806,.08637609,.09018111,.13822211,.14130242
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Arizona","AZ",.25421014,.25520822,.24517195,.204808,.17031854,.16198091,.14241242,.12700613
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Arkansas","AR",.263749,.25027937,.24076578,.20383577,.19167159,.18520725,.15994705,.15965924
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"California","CA",.21259069,.20221792,.19346301,.18988875,.18810104,.1758244,.16131185,.15426622
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Colorado","CO",.23602635,.24425845,.23363075,.21174157,.18663651,.15141486,.12392122,.14348319
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Connecticut","CT",.10960823,.1078078,.08480538,.09254735,.09129211,.08776804,.10190467,.09329087
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Delaware","DE",.12941952,.16504513,.16522899,.1132332,.11915103,.13553087,.12128484,.0973161
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"District of Columbia","DC",.18521391,.17914191,.11178145,.09239406,.09565031,.07891206,.10818423,.13689215
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Florida","FL",.1452249,.13623795,.13606696,.13246602,.13074464,.13179782,.12404879,.12160489
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Georgia","GA",.18694839,.18199874,.1589974,.13999543,.14258318,.14077561,.13476402,.12770325
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Hawaii","HI",.13111019,.12540565,.13616914,.13984248,.12690179,.12196512,.13607366,.18155238
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Idaho","ID",.18764399,.17423899,.16695377,.18045162,.15138662,.15361823,.14435808,.1578055
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Illinois","IL",.2125836,.20182458,.19665456,.19646926,.19066766,.18064494,.16183734,.14395827
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Indiana","IN",.22070166,.2059267,.18692744,.18557985,.2035882,.18419354,.15250055,.16120109
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Iowa","IA",.23103338,.20532644,.16308959,.13008992,.14669509,.18948808,.20257461,.20924048
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Kansas","KS",.17803727,.16197069,.15595886,.16568509,.16954456,.15618895,.16047524,.1418052
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Kentucky","KY",.19227085,.18873616,.1998357,.19398053,.15683365,.16336873,.17618322,.15034524
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Louisiana","LA",.1106985,.14412639,.16273148,.14038047,.16048516,.15146844,.12313619,.14121406
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Maine","ME",.12512101,.11686826,.07931807,.16887388,.22263241,.14695019,.08223066,.07879096
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Maryland","MD",.12840623,.12716578,.12158795,.12927727,.12893842,.1022345,.09445535,.10521411
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Massachusetts","MA",.14235701,.13190314,.13007508,.12827745,.12186521,.10785452,.11140776,.12484595
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Michigan","MI",.17011614,.1422511,.14024705,.13441291,.13701661,.13284157,.11172044,.10712675
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Minnesota","MN",.19597548,.2261665,.22099186,.20885234,.19169238,.16272791,.16071725,.16614458
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Mississippi","MS",.12931782,.1696135,.14749426,.14541794,.17667545,.21473645,.19165012,.13340318
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Missouri","MO",.16198465,.17369685,.16975628,.17054568,.17063811,.15129434,.14416096,.12462615
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Montana","MT",.02215761,.01117585,.03832194,.08754127,.10742651,.08717949,.07716269,.06337678
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Nebraska","NE",.2306851,.20349903,.21836379,.25001302,.2236198,.18635881,.21367802,.21135287
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Nevada","NV",.15357111,.15930985,.1831283,.20234774,.1861953,.15853573,.13539506,.11562826
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"New Hampshire","NH",.08818137,.05220449,.03654222,.08675221,.09936401,.08341418,.08847254,.09595786
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"New Jersey","NJ",.11994441,.11344437,.11765517,.12605415,.12762851,.1251699,.11777728,.10528835
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"New Mexico","NM",.24645303,.22980456,.20441362,.20960137,.16943438,.14592761,.16627684,.16420156
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"New York","NY",.13949588,.13895929,.13932492,.14351243,.1482107,.14340116,.13697927,.13687544
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"North Carolina","NC",.2348763,.23781346,.23786579,.21100168,.18797679,.18345651,.18605226,.18002492
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"North Dakota","ND",.01203783,-97,-97,.22229253,.13438067,.28734162,.2804026,.0916053
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Ohio","OH",.13365462,.12308507,.12473392,.12867734,.1235268,.12251212,.11974694,.10942922
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Oklahoma","OK",.16145045,.14766608,.16771482,.14319672,.15724082,.16375569,.14527403,.13608558
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Oregon","OR",.26599818,.21577893,.20673044,.20201819,.17398529,.1697222,.18346822,.17335694
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Pennsylvania","PA",.14131813,.13696589,.1242212,.12007838,.13749009,.14128883,.13790727,.14564307
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Rhode island","RI",.12971118,.12945615,.13493402,.14093405,.15316102,.12544185,.13188405,.10863418
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"South Carolina","SC",.19474104,.19542907,.18165593,.16879226,.15456048,.11815498,.11494244,.12383513
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"South Dakota","SD",.31749952,.13728172,.08022704,.11599283,.21837047,.33828142,.2910994,.14941145
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Tennessee","TN",.18134536,.17641722,.17630714,.15345182,.15330504,.14840648,.13600492,.13802718
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Texas","TX",.26637775,.267084,.26551753,.24795415,.23687398,.23546067,.22555077,.21649078
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"United States","US",.19436002,.18846634,.18390995,.17848694,.17429757,.16601104,.15547694,.14970906
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Utah","UT",.18311869,.18298784,.16347894,.14722417,.1580788,.13636623,.11428805,.11828828
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Vermont","VT",.06348498,.0623758,.06409188,.04220873,.07967583,.06761456,.07795326,.14087468
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Virginia","VA",.14667618,.1392094,.13215621,.13386717,.12509014,.11481895,.10815468,.09407925
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Washington","WA",.21689871,.20638706,.21333745,.20252764,.20186573,.18468563,.16153695,.15625399
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"West Virginia","WV",.07271486,.07539507,.07508,.05427993,.15312891,.19248903,.10252918,.05790742
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Wisconsin","WI",.18647504,.20546491,.18374516,.186942,.19632366,.18165736,.17246541,.18098618
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Wyoming","WY",.11952393,.08332384,.05097523,.11870503,.24162351,.18013017,.14889959,.12315688
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Alabama","AL",.33084697,.33007753,.34966898,.39317855,.34990829,.31050432,.32310003,.33626559
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Alaska","AK",.16196442,.10115594,.06708068,.11341235,.13819578,.15081786,.1124929,.07863333
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Arizona","AZ",.36338544,.3685894,.34500134,.2790336,.25239435,.23462373,.20252496,.20715472
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Arkansas","AR",.30406117,.36351386,.38225365,.3117038,.27618027,.27199662,.25517797,.23846212
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"California","CA",.29347268,.28700367,.2768316,.26877674,.25788659,.24477743,.23432204,.22337361
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Colorado","CO",.32902947,.31381798,.28476444,.28471243,.29420722,.26214856,.21862255,.20793153
